Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@6c0d205d,1195,unrelated,unrelated
edu.arizona.cs.data.Headline@4ed2ff94,413,unrelated,unrelated
edu.arizona.cs.data.Headline@59ef75a,826,unrelated,unrelated
edu.arizona.cs.data.Headline@6f55558f,670,unrelated,unrelated
edu.arizona.cs.data.Headline@6adf9ff0,242,unrelated,unrelated
edu.arizona.cs.data.Headline@3328f360,48,unrelated,unrelated
edu.arizona.cs.data.Headline@4422af5,630,unrelated,unrelated
edu.arizona.cs.data.Headline@12740592,2161,unrelated,unrelated
edu.arizona.cs.data.Headline@66b3574f,2410,discuss,discuss
edu.arizona.cs.data.Headline@45482db9,1867,unrelated,unrelated
edu.arizona.cs.data.Headline@7722f817,944,unrelated,unrelated
edu.arizona.cs.data.Headline@1e0c9726,1922,discuss,discuss
edu.arizona.cs.data.Headline@1aad44bb,521,unrelated,unrelated
edu.arizona.cs.data.Headline@7aafe5b9,1802,unrelated,unrelated
edu.arizona.cs.data.Headline@4fc9f127,719,discuss,discuss
edu.arizona.cs.data.Headline@40794ff3,2362,unrelated,unrelated
edu.arizona.cs.data.Headline@42ef8058,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@4a7d6cd1,630,unrelated,unrelated
edu.arizona.cs.data.Headline@1203f3cb,459,unrelated,unrelated
edu.arizona.cs.data.Headline@24b272c6,508,unrelated,unrelated
edu.arizona.cs.data.Headline@5088965,1083,unrelated,unrelated
edu.arizona.cs.data.Headline@818afa4,269,unrelated,unrelated
edu.arizona.cs.data.Headline@a15e49b,2015,unrelated,unrelated
edu.arizona.cs.data.Headline@3d86835d,1261,unrelated,unrelated
edu.arizona.cs.data.Headline@7c047629,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@1d2d7da1,305,unrelated,unrelated
edu.arizona.cs.data.Headline@42c7e513,2502,unrelated,unrelated
edu.arizona.cs.data.Headline@17224e4a,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@478a3cb6,521,unrelated,unrelated
edu.arizona.cs.data.Headline@31bc9193,359,unrelated,unrelated
edu.arizona.cs.data.Headline@4cae05ca,1223,unrelated,unrelated
edu.arizona.cs.data.Headline@49fb520b,80,unrelated,unrelated
edu.arizona.cs.data.Headline@ae79a74,1545,unrelated,unrelated
edu.arizona.cs.data.Headline@36db5eb7,609,unrelated,unrelated
edu.arizona.cs.data.Headline@6faba70f,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@5929a4b4,1177,unrelated,unrelated
edu.arizona.cs.data.Headline@35eb77c0,526,unrelated,unrelated
edu.arizona.cs.data.Headline@9bf4841,1828,unrelated,unrelated
edu.arizona.cs.data.Headline@2f860a75,1177,unrelated,unrelated
edu.arizona.cs.data.Headline@41bd3d32,803,unrelated,unrelated
edu.arizona.cs.data.Headline@32b39804,1253,unrelated,unrelated
edu.arizona.cs.data.Headline@6601f03f,227,unrelated,unrelated
edu.arizona.cs.data.Headline@a911039,388,unrelated,unrelated
edu.arizona.cs.data.Headline@6f56079a,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@49279b66,373,unrelated,unrelated
edu.arizona.cs.data.Headline@4b355aa3,832,unrelated,unrelated
edu.arizona.cs.data.Headline@64cc56e,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@73c5826a,2489,unrelated,unrelated
edu.arizona.cs.data.Headline@12c43ef3,1806,unrelated,unrelated
edu.arizona.cs.data.Headline@37ce24,962,unrelated,unrelated
edu.arizona.cs.data.Headline@cb986f5,1253,unrelated,unrelated
edu.arizona.cs.data.Headline@32c13fa8,2481,discuss,discuss
edu.arizona.cs.data.Headline@52f63acd,1697,unrelated,unrelated
edu.arizona.cs.data.Headline@251a1778,487,unrelated,unrelated
edu.arizona.cs.data.Headline@65d4b300,2306,unrelated,unrelated
edu.arizona.cs.data.Headline@5e53fc6d,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@3d909538,155,unrelated,unrelated
edu.arizona.cs.data.Headline@49b9277e,754,unrelated,unrelated
edu.arizona.cs.data.Headline@70394224,2129,unrelated,unrelated
edu.arizona.cs.data.Headline@1f3375ca,1711,discuss,discuss
edu.arizona.cs.data.Headline@572758d0,86,unrelated,unrelated
edu.arizona.cs.data.Headline@6d37573f,818,unrelated,unrelated
edu.arizona.cs.data.Headline@692ef276,236,unrelated,unrelated
edu.arizona.cs.data.Headline@4a2c65b,1968,unrelated,unrelated
edu.arizona.cs.data.Headline@7b4430bd,2470,unrelated,unrelated
edu.arizona.cs.data.Headline@2c9d0e45,1127,unrelated,unrelated
edu.arizona.cs.data.Headline@20bc7ce0,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@7aa77192,2452,discuss,discuss
edu.arizona.cs.data.Headline@7b505d72,979,unrelated,unrelated
edu.arizona.cs.data.Headline@38487584,413,unrelated,unrelated
edu.arizona.cs.data.Headline@7922b8fe,663,unrelated,unrelated
edu.arizona.cs.data.Headline@22c899e0,1058,unrelated,unrelated
edu.arizona.cs.data.Headline@5b8aeb06,2295,unrelated,unrelated
edu.arizona.cs.data.Headline@4c9cf812,737,unrelated,unrelated
edu.arizona.cs.data.Headline@2afd7ff8,2042,unrelated,unrelated
edu.arizona.cs.data.Headline@26a3637a,1738,unrelated,unrelated
edu.arizona.cs.data.Headline@2cb10e79,403,unrelated,unrelated
edu.arizona.cs.data.Headline@7c63f95,126,unrelated,unrelated
edu.arizona.cs.data.Headline@5f668aec,425,discuss,discuss
edu.arizona.cs.data.Headline@696a3c02,2124,unrelated,unrelated
edu.arizona.cs.data.Headline@39467d7,578,unrelated,unrelated
edu.arizona.cs.data.Headline@7ce2678f,1760,unrelated,unrelated
edu.arizona.cs.data.Headline@1738a315,650,unrelated,unrelated
edu.arizona.cs.data.Headline@2f0a07dc,1545,unrelated,unrelated
edu.arizona.cs.data.Headline@f806735,1699,unrelated,unrelated
edu.arizona.cs.data.Headline@60b1b755,2327,unrelated,unrelated
edu.arizona.cs.data.Headline@3243905d,1673,unrelated,unrelated
edu.arizona.cs.data.Headline@4d88552e,630,unrelated,unrelated
edu.arizona.cs.data.Headline@2c5b2618,1468,discuss,discuss
edu.arizona.cs.data.Headline@2349ab6,387,unrelated,unrelated
edu.arizona.cs.data.Headline@d1a8efb,1148,unrelated,unrelated
edu.arizona.cs.data.Headline@25dc733f,144,unrelated,unrelated
edu.arizona.cs.data.Headline@5042ea7a,698,unrelated,unrelated
edu.arizona.cs.data.Headline@2ee4f3a7,2455,discuss,discuss
edu.arizona.cs.data.Headline@716177ce,612,unrelated,unrelated
edu.arizona.cs.data.Headline@2960e1ab,1313,discuss,discuss
edu.arizona.cs.data.Headline@201056eb,388,unrelated,unrelated
edu.arizona.cs.data.Headline@5ab58a20,1671,discuss,discuss
edu.arizona.cs.data.Headline@112ad783,2200,discuss,discuss
edu.arizona.cs.data.Headline@1d6cafbc,1311,unrelated,unrelated
edu.arizona.cs.data.Headline@6b7ec2bb,241,unrelated,unrelated
edu.arizona.cs.data.Headline@5b3cd618,2497,discuss,discuss
edu.arizona.cs.data.Headline@2355938c,170,unrelated,unrelated
edu.arizona.cs.data.Headline@3e23f647,324,unrelated,unrelated
edu.arizona.cs.data.Headline@6e68bc5d,330,unrelated,unrelated
edu.arizona.cs.data.Headline@53d93b9e,1467,unrelated,unrelated
edu.arizona.cs.data.Headline@5c1f1b9a,651,unrelated,unrelated
edu.arizona.cs.data.Headline@7d2f5f90,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@560e8e3c,1521,unrelated,unrelated
edu.arizona.cs.data.Headline@68f64b7b,161,unrelated,unrelated
edu.arizona.cs.data.Headline@4dff569c,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@b7d8191,2149,unrelated,unrelated
edu.arizona.cs.data.Headline@2c844d07,1544,unrelated,unrelated
edu.arizona.cs.data.Headline@1b78a5bd,2042,unrelated,unrelated
edu.arizona.cs.data.Headline@7ceede4a,1631,unrelated,unrelated
edu.arizona.cs.data.Headline@7890b5cf,345,unrelated,unrelated
edu.arizona.cs.data.Headline@76f233af,2455,discuss,discuss
edu.arizona.cs.data.Headline@22efa24a,1375,unrelated,unrelated
edu.arizona.cs.data.Headline@591015ac,86,unrelated,unrelated
edu.arizona.cs.data.Headline@6b20136,591,unrelated,unrelated
edu.arizona.cs.data.Headline@3b8be808,1820,unrelated,unrelated
edu.arizona.cs.data.Headline@20e45127,1221,unrelated,unrelated
edu.arizona.cs.data.Headline@b82f610,1331,unrelated,unrelated
edu.arizona.cs.data.Headline@77135106,1087,unrelated,unrelated
edu.arizona.cs.data.Headline@6bbd0b82,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@daf6148,2256,unrelated,unrelated
edu.arizona.cs.data.Headline@55bfcf1,1294,unrelated,unrelated
edu.arizona.cs.data.Headline@68ad163d,2431,unrelated,unrelated
edu.arizona.cs.data.Headline@6bcff1b1,1673,unrelated,unrelated
edu.arizona.cs.data.Headline@1d9c78a1,381,unrelated,unrelated
edu.arizona.cs.data.Headline@2d974928,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@1a89631a,2410,unrelated,unrelated
edu.arizona.cs.data.Headline@dc0a76a,1697,unrelated,unrelated
edu.arizona.cs.data.Headline@5c303dff,1294,unrelated,unrelated
edu.arizona.cs.data.Headline@156dbb5d,1867,discuss,discuss
edu.arizona.cs.data.Headline@186770c6,269,unrelated,unrelated
edu.arizona.cs.data.Headline@456569f0,1003,unrelated,unrelated
edu.arizona.cs.data.Headline@83c7fa2,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@70f38aab,892,unrelated,unrelated
edu.arizona.cs.data.Headline@53313533,2114,unrelated,unrelated
edu.arizona.cs.data.Headline@565f453f,330,unrelated,unrelated
edu.arizona.cs.data.Headline@60570941,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@72521e8b,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@5e88cb43,740,unrelated,unrelated
edu.arizona.cs.data.Headline@1597dfa6,1642,unrelated,unrelated
edu.arizona.cs.data.Headline@77533dd9,1819,unrelated,unrelated
edu.arizona.cs.data.Headline@7002a5cb,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@7c89375,487,unrelated,unrelated
edu.arizona.cs.data.Headline@71ae431,161,unrelated,unrelated
edu.arizona.cs.data.Headline@79fe7bb3,1090,unrelated,unrelated
edu.arizona.cs.data.Headline@5f27ce62,330,unrelated,unrelated
edu.arizona.cs.data.Headline@f4c92db,2242,unrelated,unrelated
edu.arizona.cs.data.Headline@5655362,757,unrelated,unrelated
edu.arizona.cs.data.Headline@456ba226,1359,unrelated,unrelated
edu.arizona.cs.data.Headline@2eda3a1a,1223,unrelated,unrelated
edu.arizona.cs.data.Headline@10b82e0,387,unrelated,unrelated
edu.arizona.cs.data.Headline@54e01874,757,unrelated,unrelated
edu.arizona.cs.data.Headline@4c82ea5c,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@3377133c,144,unrelated,unrelated
edu.arizona.cs.data.Headline@6e368b30,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@3ac11d3a,388,unrelated,unrelated
edu.arizona.cs.data.Headline@6aafc1c2,2264,discuss,discuss
edu.arizona.cs.data.Headline@301ab8ac,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@35fc704c,368,unrelated,unrelated
edu.arizona.cs.data.Headline@21c916e0,1580,discuss,discuss
edu.arizona.cs.data.Headline@44f315ad,612,unrelated,unrelated
edu.arizona.cs.data.Headline@1201aa29,1483,unrelated,unrelated
edu.arizona.cs.data.Headline@2714ec2d,513,unrelated,unrelated
edu.arizona.cs.data.Headline@2d50ea73,944,unrelated,unrelated
edu.arizona.cs.data.Headline@321f5d12,1408,unrelated,unrelated
edu.arizona.cs.data.Headline@7fc071f6,686,unrelated,unrelated
edu.arizona.cs.data.Headline@7f359fa7,173,unrelated,unrelated
edu.arizona.cs.data.Headline@559ce140,1628,discuss,discuss
edu.arizona.cs.data.Headline@1da3c12c,368,unrelated,unrelated
edu.arizona.cs.data.Headline@61104caf,1148,unrelated,unrelated
edu.arizona.cs.data.Headline@6010040e,1545,unrelated,unrelated
edu.arizona.cs.data.Headline@712a53ec,702,discuss,discuss
edu.arizona.cs.data.Headline@20e2d5ad,2371,discuss,discuss
edu.arizona.cs.data.Headline@4e46137f,1673,unrelated,unrelated
edu.arizona.cs.data.Headline@6dd08c68,1320,discuss,discuss
edu.arizona.cs.data.Headline@18f8dfc9,2104,unrelated,unrelated
edu.arizona.cs.data.Headline@61d11d37,2148,discuss,discuss
edu.arizona.cs.data.Headline@5e5a7a2,373,unrelated,unrelated
edu.arizona.cs.data.Headline@5b3d3640,651,unrelated,unrelated
edu.arizona.cs.data.Headline@68551e67,2015,unrelated,unrelated
edu.arizona.cs.data.Headline@1849eff,1466,unrelated,unrelated
edu.arizona.cs.data.Headline@2974f1da,1081,discuss,discuss
edu.arizona.cs.data.Headline@5b2fceba,242,unrelated,unrelated
edu.arizona.cs.data.Headline@7e79d046,825,unrelated,unrelated
edu.arizona.cs.data.Headline@700d0472,2042,unrelated,unrelated
edu.arizona.cs.data.Headline@21f9e2ac,944,discuss,discuss
edu.arizona.cs.data.Headline@486b237,1545,unrelated,unrelated
edu.arizona.cs.data.Headline@34cdb901,2241,discuss,discuss
edu.arizona.cs.data.Headline@2c7b057e,2303,unrelated,unrelated
edu.arizona.cs.data.Headline@42f97edf,615,unrelated,unrelated
edu.arizona.cs.data.Headline@735f7bbd,630,discuss,discuss
edu.arizona.cs.data.Headline@e58244e,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@56386ed6,1175,unrelated,unrelated
edu.arizona.cs.data.Headline@5654b0c3,944,unrelated,unrelated
edu.arizona.cs.data.Headline@5c423db,1760,unrelated,unrelated
edu.arizona.cs.data.Headline@2c8be5b1,236,unrelated,unrelated
edu.arizona.cs.data.Headline@875d100,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@412d7134,1678,unrelated,unrelated
edu.arizona.cs.data.Headline@3278b2cd,1837,unrelated,unrelated
edu.arizona.cs.data.Headline@3255457a,2075,discuss,discuss
edu.arizona.cs.data.Headline@18db26d5,185,unrelated,unrelated
edu.arizona.cs.data.Headline@6f4201d9,1010,unrelated,unrelated
edu.arizona.cs.data.Headline@672bed72,1725,unrelated,unrelated
edu.arizona.cs.data.Headline@3ee166ca,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@4152e406,1368,unrelated,unrelated
edu.arizona.cs.data.Headline@792ac123,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@6e230ab4,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@5bc1f68c,267,unrelated,unrelated
edu.arizona.cs.data.Headline@de54b26,1769,unrelated,unrelated
edu.arizona.cs.data.Headline@4881b4,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@275346e0,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@485698ca,781,unrelated,unrelated
edu.arizona.cs.data.Headline@2eb907a0,47,unrelated,unrelated
edu.arizona.cs.data.Headline@52555a75,387,unrelated,unrelated
edu.arizona.cs.data.Headline@fa128fd,263,unrelated,unrelated
edu.arizona.cs.data.Headline@374ee68,2213,unrelated,unrelated
edu.arizona.cs.data.Headline@594c83b,645,unrelated,unrelated
edu.arizona.cs.data.Headline@588da928,1323,unrelated,unrelated
edu.arizona.cs.data.Headline@77047142,2077,discuss,discuss
edu.arizona.cs.data.Headline@53a7c664,698,unrelated,unrelated
edu.arizona.cs.data.Headline@70d1093b,1524,unrelated,unrelated
edu.arizona.cs.data.Headline@45203ae0,263,unrelated,unrelated
edu.arizona.cs.data.Headline@117acd67,1071,unrelated,unrelated
edu.arizona.cs.data.Headline@7c83bdca,691,unrelated,unrelated
edu.arizona.cs.data.Headline@786ca7e,399,unrelated,unrelated
edu.arizona.cs.data.Headline@668a4aa9,1689,unrelated,unrelated
edu.arizona.cs.data.Headline@7d2f83b3,1011,unrelated,unrelated
edu.arizona.cs.data.Headline@3c896df6,1280,unrelated,unrelated
edu.arizona.cs.data.Headline@d6d8523,822,unrelated,unrelated
edu.arizona.cs.data.Headline@4f244b80,826,unrelated,unrelated
edu.arizona.cs.data.Headline@2e019bda,2306,unrelated,unrelated
edu.arizona.cs.data.Headline@2545a04e,1730,discuss,discuss
edu.arizona.cs.data.Headline@5bcb16d4,1533,discuss,discuss
edu.arizona.cs.data.Headline@7936993c,1531,unrelated,unrelated
edu.arizona.cs.data.Headline@367e5c7c,373,unrelated,unrelated
edu.arizona.cs.data.Headline@78320124,1015,unrelated,unrelated
edu.arizona.cs.data.Headline@527e368,1097,unrelated,unrelated
edu.arizona.cs.data.Headline@34986414,573,unrelated,unrelated
edu.arizona.cs.data.Headline@5c4b7882,872,discuss,discuss
edu.arizona.cs.data.Headline@5150294f,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@261f5fb5,1693,discuss,discuss
edu.arizona.cs.data.Headline@2117ac9c,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@2f8abe6d,116,unrelated,unrelated
edu.arizona.cs.data.Headline@7334aede,1311,unrelated,unrelated
edu.arizona.cs.data.Headline@3ba01841,1649,unrelated,unrelated
edu.arizona.cs.data.Headline@8b3f082,2174,unrelated,unrelated
edu.arizona.cs.data.Headline@220f83da,1534,discuss,discuss
edu.arizona.cs.data.Headline@6fbdc9cd,84,unrelated,unrelated
edu.arizona.cs.data.Headline@43447b85,1398,unrelated,unrelated
edu.arizona.cs.data.Headline@1d0b3164,532,unrelated,unrelated
edu.arizona.cs.data.Headline@6ddfcaa3,1580,unrelated,unrelated
edu.arizona.cs.data.Headline@d270cce,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@1ec841a2,913,unrelated,unrelated
edu.arizona.cs.data.Headline@dd10a0a,609,unrelated,unrelated
edu.arizona.cs.data.Headline@38a53602,1195,unrelated,unrelated
edu.arizona.cs.data.Headline@6df3566d,1697,unrelated,unrelated
edu.arizona.cs.data.Headline@31eacf20,381,unrelated,unrelated
edu.arizona.cs.data.Headline@25ea37f4,391,unrelated,unrelated
edu.arizona.cs.data.Headline@525d4d1a,1221,unrelated,unrelated
edu.arizona.cs.data.Headline@5b0576d,1997,discuss,discuss
edu.arizona.cs.data.Headline@3dbdff5c,860,unrelated,unrelated
edu.arizona.cs.data.Headline@40b477ae,1071,discuss,discuss
edu.arizona.cs.data.Headline@3d014cff,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@3a8d6f0d,545,unrelated,unrelated
edu.arizona.cs.data.Headline@6818301f,639,unrelated,unrelated
edu.arizona.cs.data.Headline@bf223b5,1021,discuss,discuss
edu.arizona.cs.data.Headline@3c23f080,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@6d87150e,1342,unrelated,unrelated
edu.arizona.cs.data.Headline@44365869,17,unrelated,unrelated
edu.arizona.cs.data.Headline@7d477869,2123,unrelated,unrelated
edu.arizona.cs.data.Headline@28bd2daa,962,unrelated,unrelated
edu.arizona.cs.data.Headline@5e3ecdc4,676,unrelated,unrelated
edu.arizona.cs.data.Headline@191c0f7e,1175,unrelated,unrelated
edu.arizona.cs.data.Headline@5f5eb804,892,unrelated,unrelated
edu.arizona.cs.data.Headline@36b7b0d8,345,unrelated,unrelated
edu.arizona.cs.data.Headline@4f293e8f,744,unrelated,unrelated
edu.arizona.cs.data.Headline@659d31f6,269,unrelated,unrelated
edu.arizona.cs.data.Headline@3c5cdb3,373,unrelated,unrelated
edu.arizona.cs.data.Headline@8ff8c63,922,unrelated,unrelated
edu.arizona.cs.data.Headline@5b5774a7,1416,unrelated,unrelated
edu.arizona.cs.data.Headline@75e850c6,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@20497b84,1952,discuss,discuss
edu.arizona.cs.data.Headline@4136d225,545,unrelated,unrelated
edu.arizona.cs.data.Headline@550c83a4,22,discuss,discuss
edu.arizona.cs.data.Headline@361d409b,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@2bddaff5,1058,unrelated,unrelated
edu.arizona.cs.data.Headline@292b11e,2371,unrelated,unrelated
edu.arizona.cs.data.Headline@5ed7304f,324,unrelated,unrelated
edu.arizona.cs.data.Headline@36a0b8d6,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@70440bf0,399,unrelated,unrelated
edu.arizona.cs.data.Headline@67c94ea7,2523,unrelated,unrelated
edu.arizona.cs.data.Headline@7b5f59,691,unrelated,unrelated
edu.arizona.cs.data.Headline@4ef4613b,266,discuss,discuss
edu.arizona.cs.data.Headline@142f6e2b,381,unrelated,unrelated
edu.arizona.cs.data.Headline@56cfbf47,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@18d8fb9f,608,unrelated,unrelated
edu.arizona.cs.data.Headline@1af9dab2,499,unrelated,unrelated
edu.arizona.cs.data.Headline@5e2443c0,1996,unrelated,unrelated
edu.arizona.cs.data.Headline@a5c3efc,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@e88289,677,unrelated,unrelated
edu.arizona.cs.data.Headline@714b00a9,1740,unrelated,unrelated
edu.arizona.cs.data.Headline@1a8b7ba2,886,unrelated,unrelated
edu.arizona.cs.data.Headline@50ec1249,2284,unrelated,unrelated
edu.arizona.cs.data.Headline@4d49a8ae,944,discuss,discuss
edu.arizona.cs.data.Headline@517f26d,80,unrelated,unrelated
edu.arizona.cs.data.Headline@3559d6dc,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@51d27f1d,1896,unrelated,unrelated
edu.arizona.cs.data.Headline@6b60a58d,1631,unrelated,unrelated
edu.arizona.cs.data.Headline@529cde8f,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@76eca9a4,2448,unrelated,unrelated
edu.arizona.cs.data.Headline@18ce2639,1177,unrelated,unrelated
edu.arizona.cs.data.Headline@2b01f002,822,unrelated,unrelated
edu.arizona.cs.data.Headline@1fdd3b4b,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@415c7d9a,789,unrelated,unrelated
edu.arizona.cs.data.Headline@372d0199,2334,discuss,discuss
edu.arizona.cs.data.Headline@43b29409,2022,unrelated,unrelated
edu.arizona.cs.data.Headline@6e605b80,305,unrelated,unrelated
edu.arizona.cs.data.Headline@4cf24b7b,773,unrelated,unrelated
