Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@2d965fd,2170,discuss,agree
edu.arizona.cs.data.Headline@70c3d5c5,2332,discuss,agree
edu.arizona.cs.data.Headline@4d0cdc9f,1313,unrelated,agree
edu.arizona.cs.data.Headline@433be4e,2154,unrelated,discuss
edu.arizona.cs.data.Headline@5358fa9d,2256,unrelated,discuss
edu.arizona.cs.data.Headline@3d5b60ce,1896,unrelated,discuss
edu.arizona.cs.data.Headline@1bd8103b,1971,discuss,agree
edu.arizona.cs.data.Headline@b926470,1083,discuss,unrelated
edu.arizona.cs.data.Headline@735fe245,1819,discuss,agree
edu.arizona.cs.data.Headline@3c4d3650,1139,unrelated,discuss
edu.arizona.cs.data.Headline@5248ff67,276,unrelated,agree
edu.arizona.cs.data.Headline@3bcf05,2217,discuss,agree
edu.arizona.cs.data.Headline@153ee490,2018,unrelated,discuss
edu.arizona.cs.data.Headline@989297,2341,unrelated,discuss
edu.arizona.cs.data.Headline@59326541,1397,unrelated,discuss
edu.arizona.cs.data.Headline@72fda85,1219,discuss,agree
edu.arizona.cs.data.Headline@124feb82,419,discuss,agree
edu.arizona.cs.data.Headline@17527a82,1996,discuss,agree
edu.arizona.cs.data.Headline@106163a0,588,unrelated,agree
edu.arizona.cs.data.Headline@56e9f5d8,2406,unrelated,discuss
edu.arizona.cs.data.Headline@629c7662,1580,unrelated,agree
edu.arizona.cs.data.Headline@7bc208dc,1531,unrelated,disagree
edu.arizona.cs.data.Headline@54429a8f,1885,unrelated,discuss
edu.arizona.cs.data.Headline@62c6e0e3,1959,unrelated,agree
edu.arizona.cs.data.Headline@1107f956,721,unrelated,discuss
edu.arizona.cs.data.Headline@325b6b03,1799,unrelated,agree
edu.arizona.cs.data.Headline@41bf2654,2521,discuss,agree
edu.arizona.cs.data.Headline@6fdcba7c,114,discuss,agree
edu.arizona.cs.data.Headline@2373ee04,1554,unrelated,agree
edu.arizona.cs.data.Headline@4683ae23,2305,unrelated,disagree
edu.arizona.cs.data.Headline@5898d7ad,2448,unrelated,discuss
edu.arizona.cs.data.Headline@a91326f,2475,unrelated,discuss
edu.arizona.cs.data.Headline@51b877a8,604,discuss,agree
edu.arizona.cs.data.Headline@762d6b32,1698,discuss,agree
edu.arizona.cs.data.Headline@6816efe5,2286,discuss,agree
edu.arizona.cs.data.Headline@101c1211,1521,unrelated,disagree
edu.arizona.cs.data.Headline@55e97942,2260,unrelated,disagree
edu.arizona.cs.data.Headline@25957574,1975,discuss,agree
edu.arizona.cs.data.Headline@2672ffdd,2130,unrelated,discuss
edu.arizona.cs.data.Headline@7701ffdc,1501,discuss,agree
edu.arizona.cs.data.Headline@69bcbb17,1099,discuss,disagree
edu.arizona.cs.data.Headline@5631daaa,398,unrelated,discuss
edu.arizona.cs.data.Headline@22de526d,1109,unrelated,discuss
edu.arizona.cs.data.Headline@27bb63f2,1573,unrelated,agree
edu.arizona.cs.data.Headline@30b68670,2043,discuss,agree
edu.arizona.cs.data.Headline@4c6ec767,1027,unrelated,discuss
edu.arizona.cs.data.Headline@309b0a28,2341,discuss,agree
edu.arizona.cs.data.Headline@58aa9a6d,1799,unrelated,agree
edu.arizona.cs.data.Headline@57762d26,726,discuss,agree
edu.arizona.cs.data.Headline@5b03bc57,2129,unrelated,discuss
edu.arizona.cs.data.Headline@2bf3e6ec,1989,discuss,agree
edu.arizona.cs.data.Headline@7f99d4c,1834,unrelated,discuss
edu.arizona.cs.data.Headline@61809f88,48,unrelated,discuss
edu.arizona.cs.data.Headline@27a776eb,1398,unrelated,discuss
edu.arizona.cs.data.Headline@13572075,1344,unrelated,discuss
edu.arizona.cs.data.Headline@2d28522f,826,discuss,unrelated
edu.arizona.cs.data.Headline@23974256,595,discuss,unrelated
edu.arizona.cs.data.Headline@1025c03b,1831,discuss,agree
edu.arizona.cs.data.Headline@28373bf3,2471,unrelated,discuss
edu.arizona.cs.data.Headline@52fcf8e5,949,discuss,agree
edu.arizona.cs.data.Headline@43ea2fd3,2448,unrelated,discuss
edu.arizona.cs.data.Headline@217955d1,1485,unrelated,agree
edu.arizona.cs.data.Headline@1107db8f,1098,unrelated,discuss
edu.arizona.cs.data.Headline@71a596fc,782,unrelated,discuss
edu.arizona.cs.data.Headline@3c156272,2448,unrelated,discuss
edu.arizona.cs.data.Headline@492a09ee,1319,unrelated,agree
edu.arizona.cs.data.Headline@46ab8962,1769,unrelated,discuss
edu.arizona.cs.data.Headline@3ed24dff,1652,unrelated,agree
edu.arizona.cs.data.Headline@3dd43bac,2475,unrelated,discuss
edu.arizona.cs.data.Headline@6d8953e7,2272,unrelated,agree
edu.arizona.cs.data.Headline@2cd9a4f6,1518,discuss,agree
edu.arizona.cs.data.Headline@83126fd,2149,unrelated,discuss
edu.arizona.cs.data.Headline@1af91e3e,1376,unrelated,discuss
edu.arizona.cs.data.Headline@4557c387,1529,unrelated,discuss
edu.arizona.cs.data.Headline@3a03e0ef,255,discuss,agree
edu.arizona.cs.data.Headline@73ebe52d,2397,unrelated,discuss
edu.arizona.cs.data.Headline@1a877e37,80,unrelated,agree
edu.arizona.cs.data.Headline@68f3aa48,1968,unrelated,discuss
edu.arizona.cs.data.Headline@1aabfe0b,1739,discuss,agree
edu.arizona.cs.data.Headline@6813de61,1057,discuss,disagree
edu.arizona.cs.data.Headline@471930ef,1858,unrelated,disagree
edu.arizona.cs.data.Headline@7d281cf8,1880,discuss,agree
edu.arizona.cs.data.Headline@7598ca1e,1529,unrelated,discuss
edu.arizona.cs.data.Headline@4048908f,2138,discuss,agree
edu.arizona.cs.data.Headline@d610641,2305,discuss,agree
edu.arizona.cs.data.Headline@36c9d389,1890,discuss,agree
edu.arizona.cs.data.Headline@fd7a246,1187,unrelated,discuss
edu.arizona.cs.data.Headline@1403a79a,1365,discuss,agree
edu.arizona.cs.data.Headline@4b87dedb,474,unrelated,agree
edu.arizona.cs.data.Headline@4352f75c,1321,discuss,disagree
edu.arizona.cs.data.Headline@454c3465,2055,unrelated,agree
edu.arizona.cs.data.Headline@2617279,2448,unrelated,discuss
edu.arizona.cs.data.Headline@679f1b69,1056,unrelated,agree
edu.arizona.cs.data.Headline@698aee80,456,unrelated,discuss
edu.arizona.cs.data.Headline@60d57edb,991,unrelated,discuss
edu.arizona.cs.data.Headline@40c3250,2347,discuss,agree
edu.arizona.cs.data.Headline@6d761bb0,759,unrelated,agree
edu.arizona.cs.data.Headline@5e860986,1116,unrelated,discuss
edu.arizona.cs.data.Headline@520ec55f,578,unrelated,discuss
edu.arizona.cs.data.Headline@6dd56a95,1139,unrelated,discuss
edu.arizona.cs.data.Headline@706ee338,1206,unrelated,discuss
edu.arizona.cs.data.Headline@2e003d7b,1630,unrelated,discuss
edu.arizona.cs.data.Headline@4003e82,1817,unrelated,discuss
edu.arizona.cs.data.Headline@1e5845b1,2255,unrelated,discuss
edu.arizona.cs.data.Headline@11490541,1739,unrelated,disagree
edu.arizona.cs.data.Headline@3a8d9965,1836,unrelated,discuss
edu.arizona.cs.data.Headline@4d0c893f,2276,unrelated,discuss
edu.arizona.cs.data.Headline@474bc939,2515,unrelated,agree
edu.arizona.cs.data.Headline@11db3604,1722,unrelated,discuss
edu.arizona.cs.data.Headline@f097e77,2288,unrelated,agree
edu.arizona.cs.data.Headline@61aa3ba8,1959,unrelated,agree
edu.arizona.cs.data.Headline@33fe3a9c,1673,unrelated,agree
edu.arizona.cs.data.Headline@3856348c,744,unrelated,discuss
edu.arizona.cs.data.Headline@c82525f,1430,unrelated,discuss
edu.arizona.cs.data.Headline@1c1773d6,1896,unrelated,discuss
edu.arizona.cs.data.Headline@da58571,2180,unrelated,disagree
edu.arizona.cs.data.Headline@2739023a,418,unrelated,discuss
edu.arizona.cs.data.Headline@632361df,2242,discuss,agree
edu.arizona.cs.data.Headline@2b28ffe8,578,unrelated,discuss
edu.arizona.cs.data.Headline@ca7cfb9,1327,unrelated,discuss
edu.arizona.cs.data.Headline@59ae37a4,1858,discuss,agree
edu.arizona.cs.data.Headline@115ba1b2,1532,discuss,agree
edu.arizona.cs.data.Headline@61788d31,798,unrelated,discuss
edu.arizona.cs.data.Headline@15970d7f,1321,discuss,disagree
edu.arizona.cs.data.Headline@598d784e,547,unrelated,agree
edu.arizona.cs.data.Headline@2ead563b,781,discuss,agree
edu.arizona.cs.data.Headline@2ba9c695,1971,discuss,disagree
edu.arizona.cs.data.Headline@5532d3e,2167,unrelated,agree
edu.arizona.cs.data.Headline@1ace7552,1896,unrelated,discuss
edu.arizona.cs.data.Headline@5d9fdb3,2410,discuss,unrelated
edu.arizona.cs.data.Headline@b132f36,2042,unrelated,agree
edu.arizona.cs.data.Headline@4f4b4d20,2170,unrelated,agree
edu.arizona.cs.data.Headline@abaa5f6,1602,unrelated,discuss
edu.arizona.cs.data.Headline@6f646377,1750,unrelated,discuss
edu.arizona.cs.data.Headline@29bb9072,2349,unrelated,discuss
edu.arizona.cs.data.Headline@15f7d9d8,2524,unrelated,agree
edu.arizona.cs.data.Headline@59446fca,1929,discuss,agree
edu.arizona.cs.data.Headline@6dc60c4d,537,unrelated,discuss
edu.arizona.cs.data.Headline@1420c0d3,2397,unrelated,discuss
edu.arizona.cs.data.Headline@552684c1,2215,unrelated,agree
edu.arizona.cs.data.Headline@456246ff,2295,unrelated,discuss
edu.arizona.cs.data.Headline@6a992c95,206,discuss,agree
edu.arizona.cs.data.Headline@7acc4b5f,2165,unrelated,agree
edu.arizona.cs.data.Headline@31bfb479,1369,unrelated,discuss
edu.arizona.cs.data.Headline@4dd0ed9f,1891,unrelated,discuss
edu.arizona.cs.data.Headline@5d41b63d,2037,unrelated,discuss
edu.arizona.cs.data.Headline@4eba0574,1594,unrelated,disagree
edu.arizona.cs.data.Headline@5afe9313,8,discuss,agree
edu.arizona.cs.data.Headline@2f862fd2,1171,discuss,agree
edu.arizona.cs.data.Headline@5063ddf4,2165,unrelated,discuss
edu.arizona.cs.data.Headline@323e4c6f,1466,unrelated,discuss
edu.arizona.cs.data.Headline@1368ebfc,2521,discuss,agree
edu.arizona.cs.data.Headline@2389a0e5,1731,discuss,agree
edu.arizona.cs.data.Headline@5c240372,686,discuss,agree
edu.arizona.cs.data.Headline@8472401,413,discuss,agree
edu.arizona.cs.data.Headline@5bf98e66,266,unrelated,discuss
edu.arizona.cs.data.Headline@6e590cc0,1630,unrelated,agree
edu.arizona.cs.data.Headline@3c0e86de,156,discuss,agree
edu.arizona.cs.data.Headline@752cbc80,1978,discuss,agree
edu.arizona.cs.data.Headline@6369bd94,922,discuss,disagree
edu.arizona.cs.data.Headline@4c3f8377,1965,unrelated,disagree
edu.arizona.cs.data.Headline@7944cdb1,1760,unrelated,discuss
edu.arizona.cs.data.Headline@597f946b,2218,unrelated,discuss
edu.arizona.cs.data.Headline@1e1c8f0b,1149,unrelated,discuss
edu.arizona.cs.data.Headline@18aed9e,1466,unrelated,discuss
edu.arizona.cs.data.Headline@6ca0e77c,1610,unrelated,agree
edu.arizona.cs.data.Headline@29a36090,1836,unrelated,discuss
edu.arizona.cs.data.Headline@429fb439,1722,unrelated,discuss
edu.arizona.cs.data.Headline@4ef946c4,2207,unrelated,discuss
edu.arizona.cs.data.Headline@27f7faba,1501,discuss,agree
edu.arizona.cs.data.Headline@3eabfc9a,1261,discuss,agree
edu.arizona.cs.data.Headline@4ed7f834,1594,unrelated,disagree
edu.arizona.cs.data.Headline@1b7ba76,2143,discuss,disagree
edu.arizona.cs.data.Headline@3e8e0d3e,2196,unrelated,agree
edu.arizona.cs.data.Headline@1b0d4bbf,1805,discuss,agree
edu.arizona.cs.data.Headline@3092dae0,610,unrelated,disagree
edu.arizona.cs.data.Headline@7ab482b,481,unrelated,discuss
edu.arizona.cs.data.Headline@59b8fb82,2122,discuss,agree
edu.arizona.cs.data.Headline@58068481,1733,unrelated,agree
edu.arizona.cs.data.Headline@20f227f7,852,discuss,disagree
edu.arizona.cs.data.Headline@5cd5920d,2387,unrelated,discuss
edu.arizona.cs.data.Headline@7aee5f1b,1466,unrelated,discuss
edu.arizona.cs.data.Headline@2fbab692,2529,unrelated,agree
edu.arizona.cs.data.Headline@3cff3a0e,1466,unrelated,discuss
edu.arizona.cs.data.Headline@3689c6d7,1722,unrelated,discuss
edu.arizona.cs.data.Headline@19e2e7aa,1027,unrelated,discuss
edu.arizona.cs.data.Headline@4728bdd9,2321,unrelated,discuss
edu.arizona.cs.data.Headline@585d0cb3,1615,unrelated,discuss
edu.arizona.cs.data.Headline@27d801f9,623,discuss,agree
edu.arizona.cs.data.Headline@974bfc7,2154,unrelated,discuss
edu.arizona.cs.data.Headline@6b6f0f92,1940,unrelated,discuss
edu.arizona.cs.data.Headline@bc163e1,2386,unrelated,discuss
edu.arizona.cs.data.Headline@c30caf8,1959,discuss,agree
edu.arizona.cs.data.Headline@33c8edd9,1294,unrelated,discuss
edu.arizona.cs.data.Headline@7f54e323,2369,unrelated,agree
edu.arizona.cs.data.Headline@2039246a,1984,discuss,disagree
edu.arizona.cs.data.Headline@1ec5bda,1896,unrelated,discuss
edu.arizona.cs.data.Headline@309cb13b,2295,unrelated,discuss
edu.arizona.cs.data.Headline@7c3ed07d,1570,unrelated,discuss
edu.arizona.cs.data.Headline@7cc8928e,2075,unrelated,discuss
edu.arizona.cs.data.Headline@266fd770,1590,discuss,agree
edu.arizona.cs.data.Headline@2792d486,2502,discuss,agree
edu.arizona.cs.data.Headline@29c1ca89,1835,unrelated,discuss
edu.arizona.cs.data.Headline@181b353f,1978,discuss,agree
edu.arizona.cs.data.Headline@187f1743,1580,discuss,agree
edu.arizona.cs.data.Headline@15220ad7,2410,discuss,unrelated
edu.arizona.cs.data.Headline@41ff403c,2130,unrelated,discuss
edu.arizona.cs.data.Headline@f68815f,1592,discuss,agree
edu.arizona.cs.data.Headline@2e5e1c95,1380,unrelated,agree
edu.arizona.cs.data.Headline@3fe50676,1045,unrelated,agree
edu.arizona.cs.data.Headline@2eac8a7a,1673,discuss,agree
edu.arizona.cs.data.Headline@2df55bcd,1545,discuss,agree
edu.arizona.cs.data.Headline@3a342eb3,1688,unrelated,discuss
edu.arizona.cs.data.Headline@414d11b3,1573,unrelated,discuss
edu.arizona.cs.data.Headline@68afd675,1931,unrelated,disagree
edu.arizona.cs.data.Headline@75b0fee5,2215,discuss,agree
edu.arizona.cs.data.Headline@5f7e8963,2249,unrelated,discuss
edu.arizona.cs.data.Headline@1ab9bd08,2014,unrelated,disagree
edu.arizona.cs.data.Headline@284661c5,2129,unrelated,discuss
edu.arizona.cs.data.Headline@2039ead1,1184,discuss,agree
edu.arizona.cs.data.Headline@5a1a76a7,1837,unrelated,agree
edu.arizona.cs.data.Headline@3d1955e9,2207,unrelated,discuss
edu.arizona.cs.data.Headline@9c87565,2529,discuss,agree
edu.arizona.cs.data.Headline@7f044a64,922,discuss,agree
edu.arizona.cs.data.Headline@72256920,2034,discuss,agree
edu.arizona.cs.data.Headline@43fe077e,2214,discuss,agree
edu.arizona.cs.data.Headline@19e9318b,1029,discuss,agree
edu.arizona.cs.data.Headline@37384c4,2149,unrelated,discuss
edu.arizona.cs.data.Headline@1393126,767,discuss,agree
edu.arizona.cs.data.Headline@66878117,1896,unrelated,discuss
edu.arizona.cs.data.Headline@3942c473,308,unrelated,discuss
edu.arizona.cs.data.Headline@355cdd0d,2475,discuss,agree
edu.arizona.cs.data.Headline@7157cca4,1407,discuss,agree
edu.arizona.cs.data.Headline@3d10d5dd,2022,unrelated,discuss
edu.arizona.cs.data.Headline@5b43818a,2360,discuss,agree
edu.arizona.cs.data.Headline@66f82ccd,1313,unrelated,discuss
edu.arizona.cs.data.Headline@5ee29086,2125,unrelated,agree
edu.arizona.cs.data.Headline@5f0fcc8f,1959,unrelated,agree
edu.arizona.cs.data.Headline@15a30148,1760,discuss,unrelated
edu.arizona.cs.data.Headline@23cc50a3,2149,unrelated,discuss
edu.arizona.cs.data.Headline@5a662e2e,2347,unrelated,discuss
edu.arizona.cs.data.Headline@3872ab10,1876,discuss,agree
edu.arizona.cs.data.Headline@1f106693,1862,discuss,agree
edu.arizona.cs.data.Headline@1713584c,1867,unrelated,discuss
edu.arizona.cs.data.Headline@7d11e870,1161,discuss,agree
edu.arizona.cs.data.Headline@704d1ea6,2272,unrelated,discuss
edu.arizona.cs.data.Headline@659a2354,2475,unrelated,agree
edu.arizona.cs.data.Headline@6b03d484,1509,unrelated,discuss
edu.arizona.cs.data.Headline@3b632834,1492,unrelated,disagree
edu.arizona.cs.data.Headline@3c75506c,1859,discuss,agree
edu.arizona.cs.data.Headline@480e01b1,1120,unrelated,discuss
edu.arizona.cs.data.Headline@243cd5bf,495,unrelated,discuss
edu.arizona.cs.data.Headline@1bc00866,1000,discuss,agree
edu.arizona.cs.data.Headline@b8e8414,1573,unrelated,disagree
edu.arizona.cs.data.Headline@4509a755,2475,unrelated,discuss
edu.arizona.cs.data.Headline@6c431b59,269,discuss,agree
edu.arizona.cs.data.Headline@710ee66a,1120,unrelated,discuss
edu.arizona.cs.data.Headline@d4c2be3,1881,unrelated,discuss
edu.arizona.cs.data.Headline@46dcc4b3,2438,unrelated,discuss
edu.arizona.cs.data.Headline@6da308d1,1115,unrelated,discuss
edu.arizona.cs.data.Headline@635c7e52,732,unrelated,agree
edu.arizona.cs.data.Headline@3709069e,782,unrelated,discuss
edu.arizona.cs.data.Headline@60c8507f,1190,discuss,agree
edu.arizona.cs.data.Headline@118af73,124,discuss,agree
edu.arizona.cs.data.Headline@2c9b0356,1865,unrelated,discuss
edu.arizona.cs.data.Headline@5ef6b811,1162,unrelated,agree
edu.arizona.cs.data.Headline@72467702,2524,unrelated,agree
edu.arizona.cs.data.Headline@30bc1c40,652,unrelated,discuss
edu.arizona.cs.data.Headline@20f94a1e,779,discuss,agree
edu.arizona.cs.data.Headline@2d46b5bd,1957,unrelated,agree
edu.arizona.cs.data.Headline@77218ac0,2005,unrelated,agree
edu.arizona.cs.data.Headline@3c14a6a,2037,unrelated,agree
edu.arizona.cs.data.Headline@3b50e93e,812,discuss,agree
edu.arizona.cs.data.Headline@4d93136d,1540,unrelated,agree
edu.arizona.cs.data.Headline@556ec579,2448,unrelated,discuss
edu.arizona.cs.data.Headline@4337c37f,1362,unrelated,discuss
edu.arizona.cs.data.Headline@cb8a6f9,1226,discuss,agree
edu.arizona.cs.data.Headline@4999a281,2005,discuss,agree
edu.arizona.cs.data.Headline@4298a26e,1336,unrelated,discuss
edu.arizona.cs.data.Headline@3c98c5cc,1987,unrelated,discuss
edu.arizona.cs.data.Headline@762f1a6d,2149,unrelated,discuss
edu.arizona.cs.data.Headline@71234d14,1473,unrelated,discuss
edu.arizona.cs.data.Headline@7709102a,983,unrelated,discuss
edu.arizona.cs.data.Headline@4269fb82,2524,unrelated,agree
edu.arizona.cs.data.Headline@19766953,1014,unrelated,agree
edu.arizona.cs.data.Headline@3888aad3,2406,unrelated,discuss
edu.arizona.cs.data.Headline@29efd6da,538,unrelated,discuss
edu.arizona.cs.data.Headline@637d146b,817,unrelated,discuss
edu.arizona.cs.data.Headline@4ab1e852,1971,discuss,disagree
edu.arizona.cs.data.Headline@1b36b272,756,discuss,agree
edu.arizona.cs.data.Headline@14b8c3f9,1594,unrelated,disagree
edu.arizona.cs.data.Headline@781677e5,2362,discuss,agree
edu.arizona.cs.data.Headline@13fd1c89,729,discuss,disagree
edu.arizona.cs.data.Headline@7825ba7,2196,discuss,agree
edu.arizona.cs.data.Headline@dc64a9d,583,unrelated,discuss
edu.arizona.cs.data.Headline@7aff13ad,2284,unrelated,discuss
edu.arizona.cs.data.Headline@102d1fc9,1076,unrelated,discuss
edu.arizona.cs.data.Headline@1612d1b1,1167,unrelated,discuss
edu.arizona.cs.data.Headline@3ad0bbaa,2276,unrelated,discuss
edu.arizona.cs.data.Headline@6630bf5f,508,unrelated,discuss
edu.arizona.cs.data.Headline@4f330894,1184,unrelated,disagree
edu.arizona.cs.data.Headline@73c99ef6,1227,discuss,agree
edu.arizona.cs.data.Headline@447707d8,1880,unrelated,discuss
edu.arizona.cs.data.Headline@70a5463b,241,discuss,unrelated
edu.arizona.cs.data.Headline@1c7c8fde,2161,unrelated,discuss
edu.arizona.cs.data.Headline@6120df87,2138,unrelated,agree
edu.arizona.cs.data.Headline@19dabe02,1764,discuss,agree
edu.arizona.cs.data.Headline@747f5a8b,2064,unrelated,agree
edu.arizona.cs.data.Headline@5ddee8ee,1015,unrelated,discuss
edu.arizona.cs.data.Headline@21f9d83d,1365,discuss,agree
edu.arizona.cs.data.Headline@24b96dcb,134,discuss,agree
edu.arizona.cs.data.Headline@3582222f,9,unrelated,agree
edu.arizona.cs.data.Headline@629d6e14,2481,unrelated,discuss
edu.arizona.cs.data.Headline@d2580b9,2284,unrelated,discuss
edu.arizona.cs.data.Headline@29124868,1623,unrelated,agree
edu.arizona.cs.data.Headline@2eb770b4,456,unrelated,discuss
edu.arizona.cs.data.Headline@3db87309,1313,discuss,disagree
edu.arizona.cs.data.Headline@289f96da,1523,discuss,agree
edu.arizona.cs.data.Headline@1415e030,2475,discuss,agree
edu.arizona.cs.data.Headline@18e9bee,2005,discuss,agree
edu.arizona.cs.data.Headline@3363c02a,1592,unrelated,agree
edu.arizona.cs.data.Headline@30d886c0,1551,discuss,agree
edu.arizona.cs.data.Headline@5319fcd0,2523,discuss,agree
edu.arizona.cs.data.Headline@4759644d,1631,unrelated,discuss
edu.arizona.cs.data.Headline@4f07e824,1027,unrelated,discuss
edu.arizona.cs.data.Headline@7b7edb58,632,unrelated,discuss
edu.arizona.cs.data.Headline@7cb0d527,1405,unrelated,discuss
edu.arizona.cs.data.Headline@54b5d42f,2362,discuss,agree
edu.arizona.cs.data.Headline@1bdddde4,2322,unrelated,discuss
edu.arizona.cs.data.Headline@22f32be2,2341,discuss,agree
edu.arizona.cs.data.Headline@389f4503,2132,discuss,disagree
edu.arizona.cs.data.Headline@6c3fd4e2,2055,discuss,agree
edu.arizona.cs.data.Headline@333803e0,1045,unrelated,agree
edu.arizona.cs.data.Headline@30b894a2,1298,discuss,agree
edu.arizona.cs.data.Headline@30b53aab,1799,discuss,agree
edu.arizona.cs.data.Headline@56c5f913,1488,unrelated,discuss
edu.arizona.cs.data.Headline@1663d395,2374,unrelated,discuss
edu.arizona.cs.data.Headline@6642a9c8,1485,unrelated,agree
edu.arizona.cs.data.Headline@7fbbb7c9,468,unrelated,agree
edu.arizona.cs.data.Headline@64fd44c,1491,discuss,disagree
